image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,istance_name
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.275218309,1,18,157,0,0,0,0,41,0,0,0.945883466,0,67_MIM_47901$48dd74e5-c687-4382-9683-fb8dd65c407d
0,0,0,1,0,0,0,1,0,1,1,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,13,0,0.54607178,1,28_BE_38790$5d7c0a82-724c-4a6f-a3a1-c90de63eb0fb
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.588109545,1,27_JIM_59529$a92d617e-e35d-48db-892d-41b5a92d8143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0.941577194,1,95_GHAF_40898$6ae9fcfc-0630-404d-a66e-b58219371c98
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,63,57,0.876778244,0,99_BE_51998$8e690fe0-a027-457b-b18f-9bd9d21ec892
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,0,0.668474568,1,08_WHEEL_34856$b8bdb605-eee6-4ec0-b6bb-c0435aec0edc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.57561044,0,05_WHEEL_70395$669c169b-5c4d-41f8-8af8-cb5dde2f0090
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0.701314103,1,91_LAM_72980$62b16891-87d7-4721-b902-6c656599bf21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,81,0.509179859,0,04_BE_75268$78876143-e0cb-4bfe-a238-640ee5953cb2
0,0,1,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,55,51,0,0.821276463,1,30_DAL_97271$838e9e85-49a3-4a74-859f-11e378daa60f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,26,0.461261314,0,0,0,0,0,0,1,3,3,0,0,26,0.890426743,1,22_TA_16573$22afcf0b-a5e4-4501-b8c1-40bf9690902e
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.224771905,1,27,164,0,1,7,11,0,0,0,0.987388642,0,02_RE_21069$6144bd87-b28c-4f33-b97c-50b1917349d8
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0.680373007,1,28_SAD_81636$db4083c4-cd8a-43a4-9bbd-cb4250c58e80
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.270559751,1,106,223,0,0,0,0,0,29,0,0.958970448,0,91_YE_96205$b0674cc1-ec27-4403-8286-045570e70bc2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918557889,1,11_TA_15136$f84ce49a-5937-48c8-9b0c-b23a2b17107c
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0.585821455,1,20_BE_28500$442c12ba-f29b-4c4a-ab1f-0be72a081c5c
1,0,0,0,0,0,0,0,0,1,1,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,0.601098312,0,17_DAL_51049$b72c7fb8-7b0e-43a9-acae-ee055103d98e
0,0,0,1,0,0,0,0,1,0,0,0,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,0,0.918075559,1,50_JIM_71253$b53b4382-4f49-4e33-b04b-e06ead820188
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.173253984,1,70,152,0,1,7,13,60,0,81,0.577763676,0,90_WHEEL_25679$644f3f86-8ab6-4a0a-9dde-611dcbb21359
0,0,0,0,0,0,1,0,0,0,1,15,0,0,1,-139,24,0.204493436,0,0,0,0,0,0,0,0,0,0,45,0,0.536707107,1,24_HE_94995$3285014d-26b6-4e80-a5cc-c1239908c987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.639548708,0,39_HE_46447$d35ee24c-aa24-4a9c-8f0c-6b18716fff77
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.723301396,0,54_EIN_21580$f8dfec16-fc8c-49b2-ba29-d2a898f93f28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.859695889,0,38_TE_19640$ed07d02b-5901-44cb-9ac4-03f9ae35a559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633100754,1,33_JIM_49764$1fb16e7a-e7ab-45fa-8a69-ec627e5d0bf3
0,0,0,1,0,1,1,0,0,0,0,0,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.956581785,1,94_TA_13053$1c757dd6-ed0c-4a87-91aa-6d6608a87cd7
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26,21,0.970698507,0,0,0,0,0,1,0,0,0,0,0,0,0.660086546,1,62_TE_08106$f0a85c20-348d-4a15-89fd-c8a6bac0d527
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,63,0.824645705,0,04_DAL_56864$53c0b8af-bf24-497c-8313-0e3111395131
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0.688932194,1,21_BE_03144$51e1c6c9-467d-42f8-b7d6-b81cd5bc192a
0,0,0,0,0,0,0,0,0,0,1,147,0,0,1,-74,27,0.340350895,0,0,0,0,0,1,0,0,0,38,37,70,0.54124373,0,34_VAV_07242$792b8d41-aa2e-4ed2-b5af-b9588d787134
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922784475,1,28_MIM_86226$109a4e75-e228-4e97-b141-0288f3c18885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,61,0.550863589,0,51_WHEEL_38371$757422cb-b25a-4b7c-bdbb-f4920d9b3577
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-117,21,0.169118609,0,0,0,0,0,0,0,0,0,46,0,21,0.802790305,1,96_JIM_58744$7449623d-3e01-463b-b24d-4799cf13c3c2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.940994045,1,87_MIM_67284$024cc99c-7b07-4780-aabc-d3952337eb4b
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609270658,1,78_MIM_39203$bf607b6a-6f82-45f1-bbe2-daf51fe50889
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,19,0.679064745,1,31_DAL_21789$96f98fa5-3bdf-4a65-923d-df01dd136881
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.356280056,0,35,214,0,0,0,0,0,0,0,0.64032906,1,12_JIM_82683$3d808a00-a38f-452f-92ec-d4ed735c6c93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,22,0.529678051,1,14_YE_13733$457f1a18-386e-485f-a679-dcb578d98c59
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,87,0.573188806,0,79_HE_17362$da9c3c38-f6f8-44fd-9bb0-2e586cfd431f
1,0,0,0,0,0,0,0,0,0,0,0,1,-103,0,0,0,0,1,0.20559486,0,43,209,0,0,0,0,21,0,29,0.643998528,1,38_TA_71681$39d63e78-1feb-43d3-a85f-4a228194d90b
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,0.744425762,0,81_EIN_40491$3674269d-62f2-4dac-bc07-e6a9c9f4a378
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,15,0,86,0,0.847301536,1,27_SIN_54636$80dd2c4f-2582-41b3-b86b-0670ad2d1da3
0,0,0,0,0,0,0,0,0,0,0,0,1,-32,0,0,0,0,0,0,0,0,0,0,1,3,5,69,0,31,0.937498928,0,36_YE_83909$58e3f47d-715b-479e-88e0-1c637eaf0fa3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852207035,1,54_HE_45950$e0da4891-a879-4b90-826b-9c747e780a57
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,0,0,0,0.547374399,1,03_SAD_78488$04465976-5179-402d-9805-2090db7d554f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0.549676428,1,35_EIN_36669$ebbaab1c-87f4-4bf6-b402-0d5ef9a6bb20
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599600031,1,32_HE_66925$4071cc9d-f8c1-40d8-96aa-d86b73f480d4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,28,0.86020626,1,04_TE_81051$67a07ef2-a8b8-4ade-8a9f-d1868364b6b6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.619018832,1,62_SAD_51865$5477131b-c92d-466a-8277-30588399c508
0,0,0,0,0,0,0,0,1,0,1,-130,0,0,1,-25,17,0.596613937,1,0.164409233,1,117,178,0,0,0,0,0,0,0,0.995870521,1,60_RE_28834$cdfeb62e-5d79-480f-84d1-451cf7714130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798455761,1,48_TE_06001$0779752f-2a39-492b-bc42-95ca65f64566
0,0,0,0,1,0,0,0,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525172522,1,45_VAV_69830$a08de26d-ee34-4467-93b6-e0256d9e7677
1,0,0,0,0,0,0,0,0,1,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.769783669,0,53_SAD_76839$589d2c24-4c75-400e-9755-12afe3e3f368
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.687407769,1,98_LAM_56955$a9a3558c-fee8-4bd4-88a5-8067409e43e4
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,6,68,0,0.505447872,1,32_GHAF_40436$2d6eec99-2891-4b1e-9db9-0b7086e30c6f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,14,0.76905417,1,80_RE_72119$440ca855-fd38-44e3-93c5-fecdba16bc51
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0.76868026,1,51_SIN_06091$d57838fb-4756-41b4-862f-a41335c58a39
0,0,0,0,0,0,0,1,1,0,0,0,1,90,1,86,30,0.861393156,0,0,0,0,0,0,0,0,0,56,58,0,0.562021739,1,14_RE_75127$a4412cd6-5a3f-4d57-bb3e-1cf081d4effe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0.855415761,1,53_RE_03037$448e04c2-4e66-49ff-b172-c7c8e40b2e55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.885312907,1,74_SIN_92655$8e3b9b42-ca31-445c-a529-24e97848b869
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.204412677,0,102,223,0,0,0,0,60,89,21,0.584207432,1,48_WHEEL_28001$2e7d6c74-2411-4b3a-be3b-4d0700f65cbd
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,26,0.456874501,0,0,0,0,0,0,0,0,0,0,57,62,0.81572013,0,17_YE_25444$d664b115-7e9a-4670-9172-40110e8264c3
0,0,0,0,1,0,0,0,1,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966599088,1,15_TA_66213$dd5b3279-0294-4cef-b17a-a9352821344f
0,0,0,0,0,0,0,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.760877422,0,47_SAD_26021$660cb17d-9db6-41e9-bad8-684a30295cef
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0.758313588,1,02_TA_61941$ca9d9cd1-918a-4bad-bab2-05ff3d2a04ca
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.826258584,1,31_DAL_37474$35e692b8-8e64-45a7-951b-fd2288ae462e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774758311,1,67_SIN_50999$dbcfe82f-e680-4298-91d5-4f490ea74f64
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0.536180327,1,60_HE_33904$01e4767b-e41c-4c05-a56c-8b7fd0a52fe4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,0,37,0,0.819759518,1,95_WHEEL_01866$0a657756-832e-4265-869b-8b191cb70543
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.776432876,1,56_YE_44601$bc6fe3c2-bdae-408c-8f3b-d1ad599133b2
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,22,0.87817639,1,86_DAL_15055$d3231841-dee0-4516-906c-19395f8264d2
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0.685775119,1,56_GHAF_57994$36e4ba50-dffe-40ed-b45d-4702db50d7e9
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,77,0.835362082,0,33_JIM_95797$75f64eea-2f88-44a7-a393-523ea39c9a75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-75,29,0.564868501,0,0,0,0,0,1,0,0,0,8,0,4,0.733402581,1,10_RE_89172$f10da316-4eb4-46af-b25d-0617d76d972e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994811317,1,72_SIN_18402$045ee86f-5059-49d6-b03a-52885bd86f35
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.672611201,1,68_MIM_24905$508aceff-1065-4f1f-afb2-9adff393b7e9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.609335671,0,91_RE_57240$922c62e3-00c7-471e-8ba5-c12c472a88e0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.915183875,1,70_TE_44313$735dab90-3eae-4072-9af9-7135a59e9d33
0,0,0,0,0,0,0,0,0,0,1,170,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,41,73,51,0.864586243,0,56_RE_27126$1bb2c651-84bc-4df4-95ec-30f041d1a749
1,0,0,0,0,0,0,0,0,0,0,0,1,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.943394256,0,14_YE_93913$f98dfaae-19f5-4dd2-9af4-51e734292a55
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0.743514029,1,34_TA_62186$4a40f23a-79ce-46fa-be0e-fef1ccf0e73b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0.946105212,1,89_SAD_66365$8293093d-82c5-4ab0-827f-1e03f3001d5d
0,0,0,0,0,0,0,0,1,0,1,26,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,28,0.854285426,0,38_JIM_28025$7287ef6c-943a-4173-b347-471c6fc3bea4
0,1,0,1,0,0,0,0,0,0,1,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.527354613,1,85_TA_63230$5ae6c762-1ff6-495b-91e5-3292f9230939
0,0,0,0,1,1,0,0,0,0,1,115,0,0,0,0,0,0,1,0.25627466,0,64,246,0,0,0,0,0,0,0,0.772274085,1,80_WHEEL_65421$95f15ad5-889b-4744-9273-bc511e0f936c
0,0,0,0,1,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,61,0,31,0.630134202,0,27_LAM_26227$b3d8f671-0bfe-4534-93e8-614198b25a4e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961228376,1,14_RE_11284$fdf17937-e90b-422f-97fa-20cf0191eb34
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917133955,1,52_VAV_40419$0e869580-0727-497d-8018-f502df6a88e7
0,0,0,0,0,0,0,0,1,0,1,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,6,0.845368506,1,51_WHEEL_08566$994aedcb-f65d-4519-bd86-9854d1cc4bde
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.725493541,1,81_LAM_50653$d1b99c9e-bec3-4f73-8882-3bfd9cfe16c2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,22,0,0.527342408,1,42_TA_36784$c838ae75-c424-456f-90f6-d06aa978d822
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756841816,1,57_NON_37451$d5b8a02a-63d4-4a30-bf95-647808e9ebae
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,126,23,0.464247991,0,0,0,0,0,0,0,0,0,0,0,36,0.706520351,0,57_YE_12294$494ea9f0-27ff-4c7f-81ea-a1db600f57b3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0.575895938,1,98_TA_24584$49636328-90ed-4785-a3a6-66eeeb07643c
0,0,0,0,0,0,0,0,0,0,0,0,1,-145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631245916,1,70_EIN_13822$8d168d70-1554-431a-a0bf-b872669a1c7b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.930576593,1,61_RE_86256$ddffa8fe-3500-4e24-ab3b-c43a1089ed6c
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0.981078676,1,52_EIN_35683$56000ce8-d6dd-46e0-9c74-a670effe005d
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,89,23,0.311358742,0,0,0,0,0,0,0,0,0,0,0,2,0.668251788,1,09_TE_63752$de52edaf-e9ce-4402-87ec-b578d21d60f1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87736412,1,77_NON_10901$fd4637f5-e50e-4e0d-a575-dee8d58b2111
0,0,1,0,1,0,0,0,1,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,36,0.974465199,0,79_WHEEL_54397$1f19e2fa-9b81-4821-88c7-d87f4711c12b
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0.755354153,1,30_EIN_19118$1d61e270-ae31-4731-9b88-18e7de89459d
1,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,0,1,0.310565534,0,102,159,0,0,0,0,0,30,0,0.564392582,1,82_JIM_12753$7a2db8f6-1f65-43e2-bd0b-ce679aea502e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,21,0.511534419,1,0.167086597,0,35,229,1,0,0,0,4,66,69,0.524937183,0,80_LAM_24475$a9e44875-551e-468c-8230-fcdb8fd09e27
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.250883745,0,124,254,0,0,0,0,0,0,0,0.769223765,1,67_HE_47533$b99b5a27-7dd0-4000-9df8-228f86541bd1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,63,0.976674853,0,44_YE_32360$07911930-4a92-4ab9-a8e7-7df7584fb6f0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,29,82,0.753749028,0,13_YE_58677$a714a969-86b6-4642-b985-e105ead275d4
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0.623557314,0,66_MIM_42373$64c8b28f-68c0-4c84-bd60-dafbdb575081
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.650738346,1,69_HE_01396$3d2d3bd4-3a93-415b-aa0e-ddcdebde72f7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0.843254318,1,29_VAV_49569$bf5d5a00-10e9-4e61-8344-778818ad4d85
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0.931416928,1,68_DAL_16269$06c23954-da35-4f96-ad40-d6cf2069319c
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,46,0,0.808692109,1,04_SAD_00780$5ca4dd05-c11a-47a1-9a93-d47d60ed313b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,19,0.688344224,0,0,0,0,0,0,0,0,0,15,51,0,0.761213675,1,63_SAD_89995$5a16070e-df5d-4961-b7b8-cf3e3ebfa359
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612737741,1,79_JIM_76529$2e4448e6-b9bc-457f-85e3-2f0ea971885d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,52,0.528917163,0,90_SIN_78600$78d899d4-f359-47b9-b24d-738abbdbdf3f
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,7,0.726641684,1,09_TA_26865$12994174-b591-42ab-884d-3bbcda87ad71
1,0,0,0,1,0,0,1,0,0,0,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,45,0.810898976,0,12_YE_98605$396fac8c-c0ac-4f5f-a8c0-3f5a5d3f7888
0,0,0,0,0,0,0,0,1,0,0,0,1,85,1,-152,31,0.826741043,0,0,0,0,0,0,0,0,0,5,45,16,0.990619717,1,99_MIM_29214$3d37c8e7-53d7-4e43-ae91-8b9d96d1e017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69,0.774513356,0,94_LAM_33668$30773936-c255-480f-8676-2b913d620348
0,0,1,0,0,0,0,0,0,0,0,0,1,138,1,147,16,0.318454921,0,0,0,0,0,0,0,0,0,41,82,43,0.769229237,0,42_BE_75627$92b5bc58-0ef4-4325-ac1b-c02c5138f04a
0,0,0,1,1,0,0,0,0,0,0,0,1,44,0,0,0,0,1,0.359844621,0,85,163,0,0,0,0,0,89,51,0.658968296,0,78_SIN_23182$1495ae8d-c0fc-42f5-b5c8-b36124bba2ec
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0.979155987,1,89_BE_32855$27268a51-843e-471d-97b5-2ef96132f31a
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.649311566,1,79_MIM_34647$8a9edb7a-7b99-467a-bee0-1bf7aeb31220
0,0,0,0,1,0,1,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0.799601239,1,37_BE_20405$5808fd50-dbe3-4754-8bbe-5d5cd8552e9a
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.944106575,1,70_RE_33649$400ac632-f60a-4291-aa03-b49234b27fa2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,0,6,0,0.718323125,1,48_MIM_65141$4aa826f4-fa4c-400e-ac30-a84a6e00467d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,21,0.519342656,1,69_SAD_10247$8d3fa8f7-d6e6-4ec4-b359-ab555ac24d57
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,3,0.843772381,1,20_NON_05961$b4224384-d56e-413b-bf1a-08183895ab0b
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-31,21,0.243006551,0,0,0,0,0,1,0,0,0,0,75,30,0.705156969,0,16_BE_24433$59d9e823-0123-4e8f-ae27-6b0ecee703a5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,0,0,6,0.776234749,1,28_GHAF_57546$953c83e2-3bbd-47bd-ba07-fae403ca1860
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.261554323,0,115,241,0,0,0,0,0,0,0,0.64489093,1,84_YE_53152$ac05591a-ddb9-43b1-a919-1a5befbc9524
1,0,0,0,0,0,0,1,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,71,0.55340235,0,46_RE_25890$d0da36bc-fef3-4b49-b10f-3503162df902
1,0,0,1,0,0,0,0,0,0,1,131,0,0,1,-100,25,0.343602556,0,0,0,0,0,0,0,0,0,24,88,38,0.667205781,0,77_GHAF_85315$4d4c0a78-875f-4cab-a6f4-83753d83de83
